Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3384 936,13-Oct-20,Tuesday,7,Visa,CVC,£341,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,57.7,Metro,0
#3537 010,14-Oct-20,Wednesday,22,MasterCard,PIN,£14,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,40.9,Halifax,0
#3112 073,13-Oct-20,Tuesday,11,Visa,Tap,£11,POS,Restaurant,USA,USA,USA,M,59,RBS,0
#3455 442,13-Oct-20,Tuesday,9,Visa,CVC,£215,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,46.8,Monzo,0
#3156 375,14-Oct-20,Wednesday,23,Visa,PIN,£345,POS,Children,Russia,Russia,Russia,M,56.3,RBS,0
#3143 780,13-Oct-20,Tuesday,9,MasterCard,CVC,£317,Online,Products,United Kingdom,China,United Kingdom,F,34.8,Monzo,0
#2608 663,13-Oct-20,Tuesday,8,MasterCard,CVC,£185,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,53.3,Metro,0
#2888 813,13-Oct-20,Tuesday,13,MasterCard,CVC,£18,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,57.5,HSBC,0
#3309 289,14-Oct-20,Wednesday,17,Visa,PIN,£148,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,22.6,Barclays,0
#3649 383,14-Oct-20,Wednesday,11,MasterCard,CVC,£23,Online,Services,China,China,United Kingdom,F,41.3,Barlcays,1
#2625 235,13-Oct-20,Tuesday,23,Visa,PIN,£27,ATM,Fashion,Russia,Russia,Russia,M,46.3,Barlcays,0
#2618 515,13-Oct-20,Tuesday,22,Visa,PIN,£229,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,30.7,Monzo,0
#2771 814,14-Oct-20,Wednesday,22,MasterCard,PIN,£17,ATM,Subscription,United Kingdom,USA,United Kingdom,F,53.1,Monzo,0
#2675 853,14-Oct-20,Wednesday,20,Visa,CVC,£106,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,48.3,Barclays,0
#2931 962,14-Oct-20,Wednesday,8,Visa,PIN,£263,ATM,Subscription,China,China,China,M,67.8,Barclays,0
#3640 322,13-Oct-20,Tuesday,11,MasterCard,CVC,£16,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,32.5,Barclays,0
#3369 125,14-Oct-20,Wednesday,7,Visa,PIN,£12,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,48.8,Barclays,0
#2742 552,13-Oct-20,Tuesday,20,Visa,Tap,£19,POS,Services,China,China,China,M,46.9,Barclays,0
#3291 535,14-Oct-20,Wednesday,16,MasterCard,Tap,£24,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,36.3,Lloyds,0
#3684 709,14-Oct-20,Wednesday,7,Visa,CVC,£14,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,60.8,Lloyds,0
#3188 875,13-Oct-20,Tuesday,11,Visa,CVC,£5,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,34.7,Barlcays,0
#2611 755,13-Oct-20,Tuesday,13,Visa,PIN,£206,ATM,Subscription,USA,USA,United Kingdom,F,54.3,Lloyds,0
#3096 833,13-Oct-20,Tuesday,10,MasterCard,Tap,£25,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,54.7,Barlcays,0
#2867 091,13-Oct-20,Tuesday,7,Visa,CVC,£9,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,36.7,Metro,0
#3435 537,13-Oct-20,Tuesday,19,MasterCard,CVC,£167,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,42.9,Barclays,0
#3467 445,14-Oct-20,Wednesday,20,Visa,CVC,£125,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,32.4,Metro,0
#3368 608,13-Oct-20,Tuesday,17,Visa,CVC,£27,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,42.6,Lloyds,0
#3107 231,14-Oct-20,Wednesday,23,Visa,CVC,£27,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,25.4,Monzo,0
#3228 572,14-Oct-20,Wednesday,20,MasterCard,PIN,£379,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,39.1,Barclays,0
#3502 665,14-Oct-20,Wednesday,11,MasterCard,CVC,£24,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,54.4,Barclays,0
#3347 644,13-Oct-20,Tuesday,20,Visa,CVC,£6,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,35.5,Barclays,0
#3153 615,14-Oct-20,Wednesday,15,MasterCard,Tap,£21,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,53.3,Halifax,0
#3468 052,13-Oct-20,Tuesday,18,Visa,CVC,£279,Online,Children,India,India,United Kingdom,F,42.3,Barlcays,1
#2884 111,14-Oct-20,Wednesday,21,Visa,PIN,£352,ATM,Services,USA,USA,USA,M,46.4,Lloyds,0
#2874 235,13-Oct-20,Tuesday,13,Visa,PIN,£10,ATM,Fashion,India,India,United Kingdom,M,56.3,Barlcays,1
#3609 107,14-Oct-20,Wednesday,13,Visa,CVC,£153,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,37.8,Barlcays,0
#2734 493,14-Oct-20,Wednesday,11,MasterCard,PIN,£20,ATM,Fashion,United Kingdom,USA,United Kingdom,F,53.3,Barclays,0
#3383 402,13-Oct-20,Tuesday,12,Visa,CVC,£259,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,43.4,Barlcays,0
#3483 567,13-Oct-20,Tuesday,18,MasterCard,Tap,£24,POS,Children,USA,USA,USA,M,29.8,Barclays,0
#3673 378,13-Oct-20,Tuesday,21,Visa,PIN,£147,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,46.7,Lloyds,0
#2558 842,13-Oct-20,Tuesday,14,Visa,Tap,£21,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,45.5,Barlcays,0
#3243 237,14-Oct-20,Wednesday,19,MasterCard,CVC,£18,Online,Children,USA,USA,USA,M,48.7,RBS,0
#2646 800,14-Oct-20,Wednesday,7,Visa,PIN,£191,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,48.2,Monzo,0
#2986 660,14-Oct-20,Wednesday,7,MasterCard,Tap,£12,POS,Gaming,Russia,Russia,United Kingdom,F,55.2,Barclays,1
#2554 204,14-Oct-20,Wednesday,22,Visa,Tap,£27,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,51.6,Metro,0
#2625 463,13-Oct-20,Tuesday,14,Visa,PIN,£15,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,45.9,Barclays,0
#2860 234,13-Oct-20,Tuesday,15,MasterCard,Tap,£30,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,38.3,Lloyds,0
#2621 822,14-Oct-20,Wednesday,7,MasterCard,CVC,£85,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,55,HSBC,0
#3410 392,13-Oct-20,Tuesday,18,MasterCard,CVC,£17,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,41.8,Lloyds,0
#2787 218,13-Oct-20,Tuesday,20,MasterCard,CVC,£29,Online,Products,United Kingdom,China,United Kingdom,M,44.5,Barclays,0
#2590 744,13-Oct-20,Tuesday,22,Visa,CVC,£5,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,40.6,Lloyds,0
#2687 244,13-Oct-20,Tuesday,17,Visa,Tap,£11,POS,Services,China,China,China,F,50.3,HSBC,0
#3076 148,13-Oct-20,Tuesday,15,Visa,PIN,£325,POS,Products,United Kingdom,China,United Kingdom,F,36.7,Barclays,0
#2783 281,14-Oct-20,Wednesday,0,MasterCard,CVC,£7,Online,Fashion,United Kingdom,China,United Kingdom,M,28.3,Barlcays,1
#3523 065,13-Oct-20,Tuesday,18,Visa,CVC,£228,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54.4,Barclays,0
#2715 332,13-Oct-20,Tuesday,10,MasterCard,PIN,£11,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,37.4,Lloyds,0
#3613 131,14-Oct-20,Wednesday,9,MasterCard,Tap,£14,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,38.7,HSBC,0
#2875 909,13-Oct-20,Tuesday,8,MasterCard,Tap,£10,POS,Children,Russia,Russia,Russia,M,54.1,HSBC,0
#3066 537,13-Oct-20,Tuesday,15,MasterCard,PIN,£22,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,56.1,Barclays,0
#2627 548,13-Oct-20,Tuesday,20,Visa,CVC,£15,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,50,Barclays,0
#2759 795,13-Oct-20,Tuesday,12,MasterCard,PIN,£146,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,71.8,Halifax,0
#2819 205,14-Oct-20,Wednesday,19,MasterCard,PIN,£27,ATM,Restaurant,China,China,China,F,40.2,Barclays,0
#2589 595,13-Oct-20,Tuesday,8,Visa,PIN,£22,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,60.6,HSBC,0
#3181 277,13-Oct-20,Tuesday,6,Visa,Tap,£21,POS,Products,India,India,United Kingdom,M,39.5,Barlcays,1
#2671 827,13-Oct-20,Tuesday,21,Visa,Tap,£21,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,40.1,Halifax,0
#3653 876,14-Oct-20,Wednesday,11,MasterCard,CVC,£8,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,38.2,Barclays,0
#2587 075,14-Oct-20,Wednesday,21,MasterCard,PIN,£121,ATM,Restaurant,China,China,China,M,51.7,Metro,0
#3042 032,14-Oct-20,Wednesday,22,MasterCard,PIN,£17,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,48.9,Metro,0
#3358 423,14-Oct-20,Wednesday,21,MasterCard,CVC,£15,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,45.3,Halifax,0
#3655 458,13-Oct-20,Tuesday,20,Visa,PIN,£340,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,52.5,Barclays,0
#2783 726,14-Oct-20,Wednesday,9,Visa,PIN,£39,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,26.5,Metro,0
#3550 808,14-Oct-20,Wednesday,9,MasterCard,CVC,£21,Online,Electronics,USA,USA,USA,F,40.9,Barclays,0
#2557 826,13-Oct-20,Tuesday,18,MasterCard,PIN,£86,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,58.6,Barclays,0
#3686 811,14-Oct-20,Wednesday,9,Visa,CVC,£287,Online,Food,Russia,Russia,Russia,M,47.9,Halifax,0
#3361 806,13-Oct-20,Tuesday,9,MasterCard,CVC,£233,Online,Services,China,China,China,F,49.3,RBS,0
#3668 141,14-Oct-20,Wednesday,20,MasterCard,PIN,£254,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,47.8,Barclays,0
#3651 698,13-Oct-20,Tuesday,23,Visa,CVC,£147,Online,Subscription,India,India,India,M,38.5,Monzo,0
#3662 505,14-Oct-20,Wednesday,7,MasterCard,PIN,£17,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,49.4,Lloyds,0
#3013 205,14-Oct-20,Wednesday,22,MasterCard,CVC,£27,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,42,RBS,0
#2998 464,13-Oct-20,Tuesday,8,Visa,PIN,£292,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,46.9,RBS,0
#2707 979,13-Oct-20,Tuesday,11,Visa,PIN,£309,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,57.8,Lloyds,0
#2728 953,14-Oct-20,Wednesday,11,Visa,PIN,£388,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,49.6,Metro,0
#3428 690,13-Oct-20,Tuesday,17,MasterCard,Tap,£12,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,44.6,HSBC,0
#3591 654,13-Oct-20,Tuesday,17,MasterCard,CVC,£9,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,41.8,HSBC,0
#3416 890,13-Oct-20,Tuesday,7,MasterCard,PIN,£279,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,46.8,Lloyds,0
#3120 081,14-Oct-20,Wednesday,21,Visa,CVC,£20,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,39.9,Halifax,0
#3276 620,13-Oct-20,Tuesday,19,Visa,CVC,£116,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,43.9,HSBC,0
#3478 255,14-Oct-20,Wednesday,7,Visa,PIN,£37,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,42,Barclays,0
#3578 167,14-Oct-20,Wednesday,1,Visa,CVC,£165,Online,Fashion,India,India,United Kingdom,M,37.9,Barclays,1
#3562 085,13-Oct-20,Tuesday,21,MasterCard,CVC,£8,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,43.5,Monzo,0
#2678 390,13-Oct-20,Tuesday,13,MasterCard,PIN,£230,POS,Electronics,Russia,Russia,Russia,F,34.5,HSBC,0
#3066 741,14-Oct-20,Wednesday,7,MasterCard,PIN,£366,POS,Products,India,India,India,M,39.9,Halifax,0
#2844 494,13-Oct-20,Tuesday,7,Visa,CVC,£400,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,50.1,Barclays,0
#2751 632,14-Oct-20,Wednesday,6,MasterCard,CVC,£306,Online,Electronics,India,India,United Kingdom,M,55.1,Barclays,1
#2657 727,14-Oct-20,Wednesday,15,MasterCard,CVC,£5,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,52.2,RBS,0
#2610 425,13-Oct-20,Tuesday,18,Visa,PIN,£318,ATM,Electronics,Russia,Russia,United Kingdom,F,65.7,RBS,0
#3397 201,14-Oct-20,Wednesday,8,MasterCard,PIN,£158,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,38.7,Barclays,0
#2845 193,14-Oct-20,Wednesday,14,MasterCard,PIN,£218,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,52.4,Barclays,0
#3447 455,13-Oct-20,Tuesday,14,MasterCard,CVC,£28,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,45.9,Metro,0
#2702 253,13-Oct-20,Tuesday,9,Visa,PIN,£242,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,35.1,Barclays,0
#2825 076,14-Oct-20,Wednesday,16,Visa,CVC,£340,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,36,Halifax,0
#2637 980,14-Oct-20,Wednesday,9,MasterCard,CVC,£25,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,45.7,Metro,0
#3479 345,13-Oct-20,Tuesday,12,Visa,PIN,£297,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,41.5,Monzo,0
#3406 162,14-Oct-20,Wednesday,18,MasterCard,PIN,£8,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,40.4,Halifax,0
#2775 101,13-Oct-20,Tuesday,15,Visa,CVC,£150,Online,Products,USA,USA,United Kingdom,F,48.4,Metro,0
#3440 227,13-Oct-20,Tuesday,20,MasterCard,CVC,£193,Online,Children,United Kingdom,USA,United Kingdom,M,42.5,Barclays,0
#3124 332,14-Oct-20,Wednesday,23,MasterCard,PIN,£18,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,56.3,Halifax,0
#3605 956,13-Oct-20,Tuesday,21,Visa,PIN,£350,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,37.6,Barclays,0
#2943 223,13-Oct-20,Tuesday,8,MasterCard,PIN,£5,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,45.9,Metro,0
#2794 346,14-Oct-20,Wednesday,18,Visa,CVC,£20,Online,Products,China,United Kingdom,China,F,70.6,Barclays,0
#3415 822,14-Oct-20,Wednesday,18,MasterCard,Tap,£30,POS,Products,United Kingdom,China,United Kingdom,M,35.4,RBS,0
#3493 015,14-Oct-20,Wednesday,18,MasterCard,PIN,£264,POS,Gaming,China,China,China,F,27.3,Barclays,0
#3572 864,14-Oct-20,Wednesday,7,Visa,PIN,£6,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,46.2,Barclays,0
#3508 318,13-Oct-20,Tuesday,12,MasterCard,CVC,£18,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,57.6,Lloyds,0
#3245 327,14-Oct-20,Wednesday,15,Visa,PIN,£103,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,48.4,Barlcays,0
#2557 018,14-Oct-20,Wednesday,21,Visa,PIN,£399,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,57.3,Barclays,0
#2563 369,14-Oct-20,Wednesday,20,MasterCard,PIN,£179,ATM,Entertainment,China,China,United Kingdom,F,54.3,HSBC,0
#3171 845,13-Oct-20,Tuesday,20,Visa,PIN,£16,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,35.2,Barclays,0
#3259 053,14-Oct-20,Wednesday,17,Visa,CVC,£63,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,37.3,Barclays,0
#3436 968,13-Oct-20,Tuesday,17,MasterCard,Tap,£22,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,51,Barlcays,0
#2692 711,13-Oct-20,Tuesday,15,Visa,Tap,£15,POS,Fashion,Russia,Russia,Russia,M,32.9,Barclays,0
#3450 899,13-Oct-20,Tuesday,23,Visa,PIN,£56,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,17.3,RBS,0
#2890 401,13-Oct-20,Tuesday,8,MasterCard,PIN,£27,ATM,Gaming,China,China,United Kingdom,F,48.4,Barclays,0
#2883 873,13-Oct-20,Tuesday,13,Visa,CVC,£273,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,45.4,Lloyds,0
#2738 869,13-Oct-20,Tuesday,21,Visa,PIN,£130,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,54.1,Barlcays,0
#2913 675,14-Oct-20,Wednesday,19,Visa,PIN,£46,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,50.2,Lloyds,0
#3123 301,14-Oct-20,Wednesday,7,MasterCard,PIN,£60,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,43.8,Halifax,0
#3451 678,14-Oct-20,Wednesday,21,Visa,CVC,£29,Online,Electronics,China,United Kingdom,China,F,46.7,RBS,0
#3069 253,14-Oct-20,Wednesday,13,MasterCard,PIN,£25,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,42.2,Barclays,0
#3151 270,14-Oct-20,Wednesday,18,Visa,Tap,£12,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,51.6,Metro,0
#3053 690,13-Oct-20,Tuesday,18,MasterCard,Tap,£25,POS,Products,USA,USA,USA,M,42.6,Barlcays,0
#2774 661,13-Oct-20,Tuesday,7,MasterCard,PIN,£300,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,34.8,Barclays,0
#3640 201,13-Oct-20,Tuesday,12,Visa,PIN,£6,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,45.2,Barclays,0
#3104 726,13-Oct-20,Tuesday,22,MasterCard,PIN,£29,ATM,Gaming,Russia,Russia,United Kingdom,F,66.7,RBS,0
#3024 909,13-Oct-20,Tuesday,11,Visa,Tap,£24,POS,Services,United Kingdom,Russia,United Kingdom,M,37.1,Monzo,0
#2603 255,13-Oct-20,Tuesday,2,Visa,CVC,£25,Online,Restaurant,Russia,Russia,United Kingdom,F,50.5,Lloyds,1
#2657 858,14-Oct-20,Wednesday,12,Visa,CVC,£10,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,33.7,Barlcays,0
#3677 115,14-Oct-20,Wednesday,21,MasterCard,PIN,£16,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,43.2,Barclays,0
#3260 357,13-Oct-20,Tuesday,14,Visa,PIN,£28,ATM,Services,India,India,India,M,46.8,RBS,0
#2922 237,14-Oct-20,Wednesday,4,Visa,Tap,£21,POS,Children,United Kingdom,India,United Kingdom,M,59,Barclays,1
#3085 701,14-Oct-20,Wednesday,12,Visa,PIN,£21,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,30,Barlcays,0
#2658 366,14-Oct-20,Wednesday,22,MasterCard,PIN,£6,ATM,Electronics,China,China,China,F,51,HSBC,0
#3278 854,13-Oct-20,Tuesday,13,MasterCard,CVC,£17,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,40.9,Lloyds,0
#2879 409,13-Oct-20,Tuesday,12,MasterCard,CVC,£316,Online,Restaurant,China,China,China,F,49.7,Barclays,0
#3394 843,13-Oct-20,Tuesday,14,Visa,PIN,£39,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,24.6,Monzo,0
#3008 102,14-Oct-20,Wednesday,12,Visa,CVC,£35,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,27.6,Barclays,0
#3041 587,13-Oct-20,Tuesday,13,MasterCard,CVC,£40,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,66.3,RBS,0
#3328 690,14-Oct-20,Wednesday,17,Visa,PIN,£182,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,47.2,Monzo,0
#3019 141,13-Oct-20,Tuesday,12,MasterCard,PIN,£62,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,53,HSBC,0
#3021 623,14-Oct-20,Wednesday,5,Visa,Tap,£15,POS,Electronics,China,China,United Kingdom,F,45.5,Barlcays,1
#3566 525,13-Oct-20,Tuesday,15,MasterCard,Tap,£29,POS,Subscription,China,China,United Kingdom,F,40.4,Barclays,0
#2840 517,13-Oct-20,Tuesday,23,MasterCard,PIN,£397,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,39,Barclays,0
#2555 455,13-Oct-20,Tuesday,19,Visa,PIN,£165,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,57.6,Barclays,0
#3415 730,14-Oct-20,Wednesday,15,Visa,CVC,£7,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,57.6,Barclays,0
#3327 028,13-Oct-20,Tuesday,13,Visa,PIN,£103,ATM,Children,USA,USA,United Kingdom,M,49.1,Metro,1
#2825 549,13-Oct-20,Tuesday,7,Visa,CVC,£266,Online,Products,India,India,United Kingdom,F,46.5,RBS,0
#2555 313,14-Oct-20,Wednesday,21,Visa,PIN,£71,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,59.5,HSBC,0
#2822 836,13-Oct-20,Tuesday,11,MasterCard,PIN,£302,POS,Services,United Kingdom,China,United Kingdom,M,44.5,RBS,0
#2692 764,14-Oct-20,Wednesday,14,Visa,CVC,£17,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,37.6,Barclays,0
#3682 986,13-Oct-20,Tuesday,22,Visa,PIN,£283,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,65.6,Barlcays,0
#2710 897,13-Oct-20,Tuesday,9,Visa,PIN,£14,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,50.5,RBS,0
#3015 865,14-Oct-20,Wednesday,19,Visa,PIN,£68,ATM,Children,India,India,India,M,35.6,Barclays,0
#3361 178,14-Oct-20,Wednesday,16,MasterCard,PIN,£389,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,50.8,Barclays,0
#3027 961,14-Oct-20,Wednesday,21,MasterCard,PIN,£215,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,21.5,Barclays,0
#2767 235,14-Oct-20,Wednesday,3,MasterCard,PIN,£200,POS,Children,USA,USA,United Kingdom,M,38,Metro,1
#2697 315,14-Oct-20,Wednesday,10,MasterCard,CVC,£28,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,42.3,HSBC,0
#2880 211,13-Oct-20,Tuesday,16,MasterCard,PIN,£11,ATM,Products,India,India,India,M,54.2,HSBC,0
#3618 310,14-Oct-20,Wednesday,18,Visa,CVC,£340,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,49.8,Monzo,0
#3483 288,14-Oct-20,Wednesday,9,Visa,CVC,£24,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,42.8,Monzo,0
#3630 646,14-Oct-20,Wednesday,9,MasterCard,PIN,£14,ATM,Fashion,United Kingdom,India,United Kingdom,M,30.1,RBS,1
#2734 317,14-Oct-20,Wednesday,12,Visa,PIN,£196,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,48.7,Lloyds,0
#3195 873,13-Oct-20,Tuesday,14,MasterCard,PIN,£369,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,24,HSBC,0
#2717 688,13-Oct-20,Tuesday,18,MasterCard,PIN,£12,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,37,Metro,0
#2571 200,14-Oct-20,Wednesday,17,Visa,PIN,£285,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,29.8,Barclays,0
#3559 408,13-Oct-20,Tuesday,18,Visa,PIN,£8,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,43.1,HSBC,0
#3634 890,14-Oct-20,Wednesday,10,Visa,PIN,£53,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,50.1,Barclays,0
#3537 855,13-Oct-20,Tuesday,9,Visa,Tap,£10,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,63.8,Monzo,0
#3455 763,13-Oct-20,Tuesday,3,Visa,Tap,£29,POS,Restaurant,India,India,United Kingdom,F,44.9,HSBC,1
#3376 907,13-Oct-20,Tuesday,17,MasterCard,PIN,£147,POS,Fashion,USA,USA,USA,F,45.6,Barclays,0
#2917 249,13-Oct-20,Tuesday,2,Visa,PIN,£309,ATM,Food,India,India,United Kingdom,M,36,Monzo,1
#3675 539,14-Oct-20,Wednesday,2,Visa,CVC,£11,Online,Fashion,USA,USA,United Kingdom,F,46.1,Barlcays,1
#2980 874,14-Oct-20,Wednesday,23,Visa,CVC,£68,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,40.3,Barclays,0
#3608 004,13-Oct-20,Tuesday,23,MasterCard,PIN,£5,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,38.1,Barclays,0
#2934 486,13-Oct-20,Tuesday,12,MasterCard,PIN,£77,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,52.6,RBS,0
#3517 085,14-Oct-20,Wednesday,15,Visa,PIN,£353,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,52.1,Metro,0
#3376 250,13-Oct-20,Tuesday,11,Visa,Tap,£30,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,41.2,Lloyds,0
#2619 481,13-Oct-20,Tuesday,22,MasterCard,CVC,£26,Online,Gaming,United Kingdom,USA,United Kingdom,M,50.4,HSBC,0
#2914 272,14-Oct-20,Wednesday,16,MasterCard,CVC,£256,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,54,Halifax,0
